"","latitude","longitude","count"
"106042",-73.8199407,40.6956308,12
"106043",-73.9605343,40.8124199,2408
"106044",-73.921002,40.8083199,41
"106045",-73.9050863,40.8327501,1987
"106046",-73.9927978,40.742903,672
"106047",-73.8148124,40.7413696,118
"106048",-73.9973697,40.6913253,78
"106049",-73.8705879,40.8614069,33
"106050",-73.9605343,40.8124199,2408
"106051",-73.9939834,40.6471086,110
"106052",-73.9050863,40.8327501,1987
"106053",-73.9378992,40.7547816,36
"106054",-73.9857785,40.7729227,36
"106055",-74.1414633,40.5464584,220
"106056",-73.9884498,40.7484063,51
"106057",-73.7576577,40.7336195,167
"106058",-73.9631313,40.6136033,802
"106059",-73.9136187,40.8523008,252
"106060",-73.8622805,40.7499212,417
"106061",-73.899756,40.9055965,2
"106062",-73.873036,40.7340415,933
"106063",-73.8676435,40.8563009,464
"106064",-73.9798639,40.7829045,19
"106065",-73.793944,40.6656417,62
"106066",-73.8071227,40.7304195,87
"106067",-73.9465527,40.8227024,8
"106068",-73.9687461,40.7582569,135
"106069",-74.1843641,40.5347955,4
"106070",-73.9577813,40.8037381,45
"106071",-74.0106902,40.7132006,66
"106072",-73.7957487,40.6669522,83
"106073",-73.9122188,40.7673223,300
"106074",-73.9989702,40.7446336,64
"106075",-73.9604547,40.6101927,62
"106076",-73.9893629,40.7595716,184
"106077",-73.8181218,40.761461,230
"106078",-73.8594479,40.8957894,21
"106079",-73.9466138,40.8164218,147
"106080",-73.9870156,40.6978595,47
"106081",-74.0928754,40.6352271,3
"106082",-74.0014376,40.7383997,75
"106083",-73.881968,40.668147,13
"106084",-73.9209969,40.7660046,67
"106085",-73.9927978,40.742903,672
"106086",-73.9837005,40.6942157,199
"106087",-73.9590615,40.7121669,23
"106088",-73.9562105,40.8134463,667
"106089",-73.8540762,40.8734473,188
"106090",-73.8857129,40.7592787,110
"106091",-74.1026407,40.6128507,95
"106092",-73.9033274,40.6418832,571
"106093",-73.951862,40.7694491,239
"106094",-74.0064111,40.7081578,60
"106095",-73.9150901,40.777202,8
"106096",-73.908299,40.699882,314
"106097",-73.951862,40.7694491,239
"106098",-73.864975,40.87493,8
"106099",-73.9050863,40.8327501,1987
"106100",-73.9564718,40.6722344,2
"106101",-73.7974782,40.7158027,28
"106102",-73.859039,40.7067924,406
"106103",-73.7532127,40.5952173,66
"106104",-73.9228891,40.8040193,10
"106105",-73.9493866,40.7021677,9
"106106",-73.9879788,40.761446,149
"106107",-73.9574725,40.7726397,110
"106108",-73.9075987,40.884438,142
"106109",-73.873036,40.7340415,933
"106110",-74.0077185,40.7428202,216
"106111",-73.9625211,40.7663871,36
"106112",-73.9157466,40.7484533,80
"106113",-73.8244583,40.873685,17
"106114",-73.7870244,40.6826099,6
"106115",-73.9417836,40.6202587,348
"106116",-73.8946438,40.8656544,652
"106117",-73.9652998,40.7626462,53
"106118",-74.0813809,40.6248239,118
"106119",-73.9605343,40.8124199,2408
"106120",-73.9847286,40.6830195,17
"106121",-74.0065884,40.7157696,38
"106122",-74.0111897,40.6152291,82
"106123",-73.8256268,40.6872087,23
"106124",-74.072535,40.622464,40
"106125",-73.9562105,40.8134463,667
"106126",-73.9507362,40.6115018,31
"106127",-73.9437855,40.8269542,19
"106128",-73.974739,40.7517793,78
"106129",-73.9050863,40.8327501,1987
"106130",-73.9594952,40.7630174,841
"106131",-73.9656177,40.7744146,1143
"106132",-73.9427428,40.6199105,81
"106133",-73.9141358,40.7735697,5
"106134",-73.737165,40.708857,523
"106135",-73.8499172,40.827097,147
"106136",-74.0070475,40.709882,363
"106137",-73.9900696,40.7517748,840
"106138",-73.9439347,40.8100322,149
"106139",-73.985207,40.7660018,132
"106140",-73.9102985,40.8287869,20
"106141",-73.8402525,40.8964601,3
"106142",-73.993978,40.695463,30
"106143",-73.8173535,40.5885234,279
"106144",-73.9492531,40.6289588,37
"106145",-73.9814524,40.7785468,150
"106146",-73.985207,40.7660018,132
"106147",-73.7929673,40.7201385,17
"106148",-73.9713415,40.6712588,90
"106149",-73.8975125,40.6205683,92
"106150",-73.9992054,40.6273845,45
"106151",-73.8189687,40.6854073,15
"106152",-73.8672459,40.748931,47
"106153",-73.859039,40.7067924,406
"106154",-73.8678196,40.7446367,115
"106155",-73.9847724,40.7692123,437
"106156",-73.7903995,40.7401437,603
"106157",-73.949845,40.6768827,108
"106158",87.8549755,22.9867569,668
"106159",-73.9844365,40.6452457,3
"106160",-73.8697898,40.830898,263
"106161",-73.992079,40.754091,208
"106162",-73.9047654,40.6761271,1203
"106163",-73.9228108,40.7030495,19
"106164",-73.9870435,40.7421612,1162
"106165",-73.7477707,40.6049587,1
"106166",-73.9439347,40.8100322,149
"106167",-73.9451555,40.7908917,20
"106168",-73.9846895,40.7666208,119
"106169",-73.9879788,40.761446,149
"106170",-73.9293053,40.6841646,59
"106171",-73.9496956,40.7853468,80
"106172",-73.9605343,40.8124199,2408
"106173",-73.859799,40.7024211,8
"106174",-73.9605343,40.8124199,2408
"106175",-73.9634803,40.6717905,498
"106176",-73.8622805,40.7499212,417
"106177",-73.9927978,40.742903,672
"106178",-73.9830584,40.5914598,66
"106179",-73.9485659,40.6414369,752
"106180",-73.9135378,40.758238,13
"106181",-73.9459308,40.6611202,18
"106182",-73.9510024,40.7825512,103
"106183",-73.9551094,40.6192476,161
"106184",-73.9875061,40.7114587,29
"106185",-73.9580258,40.6459145,506
"106186",-73.9297471,40.6463192,339
"106187",-73.9439347,40.8100322,149
"106188",-73.8536122,40.7407028,90
"106189",-73.9617361,40.7641964,916
"106190",-73.8250952,40.7359744,374
"106191",-73.9895114,40.7604618,200
"106192",-73.9339581,40.5996357,54
"106193",-73.8762791,40.8768346,13
"106194",-73.8340965,40.7545904,4
"106195",-73.9605343,40.8124199,2408
"106196",-74.0059728,40.7127753,1471
"106197",-73.9557711,40.6817436,81
"106198",-73.827804,40.685891,32
"106199",-73.9485659,40.6414369,752
"106200",-73.8917492,40.7344799,35
"106201",-73.7903995,40.7401437,603
"106202",-73.9397819,40.8472299,151
"106203",-73.9969743,40.6262341,123
"106204",-73.9451946,40.8134373,90
"106205",-73.9580258,40.6459145,506
"106206",-73.9547291,40.7749317,42
"106207",-73.9047654,40.6761271,1203
"106208",-73.873036,40.7340415,933
"106209",-73.9050863,40.8327501,1987
"106210",-73.908299,40.699882,314
"106211",-73.8853702,40.8700618,103
"106212",-73.9050863,40.8327501,1987
"106213",-73.9359874,40.8395492,32
"106214",-73.7925594,40.708078,73
"106215",-74.0072148,40.718701,74
"106216",-73.9101145,40.7423699,145
"106217",-73.96966,40.7570052,145
"106218",-73.9617361,40.7641964,916
"106219",-73.9361208,40.8503007,65
"106220",-73.7390612,40.7073529,352
"106221",-73.9882141,40.7607273,280
"106222",-73.9656177,40.7744146,1143
"106223",-73.9874564,40.7620366,118
"106224",-73.7820311,40.728901,186
"106225",-73.939393,40.8043256,543
"106226",-73.9617361,40.7641964,916
"106227",-74.1045508,40.6176306,85
"106228",-73.7639261,40.7241362,455
"106229",-73.9148014,40.814888,126
"106230",-73.9580258,40.6459145,506
"106231",-73.9152619,40.8547169,2
"106232",-73.9531463,40.6569204,191
"106233",-73.9980091,40.7293951,46
"106234",-73.8893802,40.8534729,88
"106235",-73.9293053,40.6841646,59
"106236",-73.9329803,40.8478786,66
"106237",-73.9580258,40.6459145,506
"106238",-73.8304485,40.7545838,23
"106239",-73.8594479,40.8957894,21
"106240",-73.9757235,40.7862483,86
"106241",-73.9656177,40.7744146,1143
"106242",-73.8457894,40.8479989,4
"106243",-73.9485659,40.6414369,752
"106244",-73.9569397,40.7201134,12
"106245",-73.9521899,40.7780641,187
"106246",-73.9050863,40.8327501,1987
"106247",-74.0027975,40.6350943,55
"106248",-73.9634803,40.6717905,498
"106249",-74.0058375,40.6266975,37
"106250",-73.908299,40.699882,314
"106251",-73.9050863,40.8327501,1987
"106252",-73.9600777,40.7733428,967
"106253",-73.9445592,40.6740152,46
"106254",-73.7810151,40.6808646,51
"106255",-73.9620075,40.6705498,133
"106256",-73.8071227,40.7304195,87
"106257",-74.007206,40.637755,726
"106258",-73.8250952,40.7359744,374
"106259",-73.9990462,40.6249322,88
"106260",-73.9605343,40.8124199,2408
"106261",-73.9487541,40.8082644,68
"106262",-73.9600777,40.7733428,967
"106263",-73.9987334,40.7460428,110
"106264",-73.985207,40.7660018,132
"106265",-73.9231399,40.8634216,6
"106266",-73.8783782,40.7588533,79
"106267",-73.9855006,40.7412854,93
"106268",-73.8961789,40.6579899,1009
"106269",-73.9570109,40.6939805,34
"106270",-73.9870435,40.7421612,1162
"106271",-73.9266358,40.8645387,75
"106272",-73.9605343,40.8124199,2408
"106273",87.8549755,22.9867569,668
"106274",-73.9656177,40.7744146,1143
"106275",-73.9505126,40.8107726,48
"106276",-73.9297471,40.6463192,339
"106277",-73.9941216,40.7266358,46
"106278",-73.898448,40.7242841,119
"106279",-73.9184363,40.8089269,16
"106280",-73.9033274,40.6418832,571
"106281",-73.9729224,40.785466,433
"106282",-73.9424401,40.8280385,317
"106283",-73.9256705,40.8262974,40
"106284",-73.9512553,40.7302007,118
"106285",-73.9878811,40.6059991,194
"106286",-73.7639261,40.7241362,455
"106287",-73.9428169,40.8356381,17
"106288",-73.9849442,40.7235079,79
"106289",-73.9672198,40.7592474,78
"106290",-73.9903028,40.6896859,108
"106291",-73.9867809,40.6906531,26
"106292",-74.1072426,40.6127543,292
"106293",-73.9729224,40.785466,433
"106294",-73.930067,40.6825825,29
"106295",-74.1692118,40.5804079,106
"106296",-73.8235696,40.7236602,2
"106297",-73.9870435,40.7421612,1162
"106298",-74.1943114,40.5452138,12
"106299",87.8549755,22.9867569,668
"106300",-73.9531463,40.6569204,191
"106301",-73.9692453,40.7944762,81
"106302",-73.8335179,40.6838023,233
"106303",-73.9162916,40.7609434,156
"106304",-73.9417836,40.6202587,348
"106305",-73.9437855,40.8269542,19
"106306",-73.994463,40.692435,13
"106307",-73.840462,40.689097,40
"106308",-73.9536072,40.7761149,68
"106309",-73.9428169,40.8356381,17
"106310",-73.908299,40.699882,314
"106311",-73.9034682,40.7674971,114
"106312",-73.9531463,40.6569204,191
"106313",-73.9551094,40.6192476,161
"106314",-73.8957013,40.703969,79
"106315",-73.9727883,40.5916954,1
"106316",-73.9719663,40.789744,21
"106317",-73.9870435,40.7421612,1162
"106318",-73.8173535,40.5885234,279
"106319",-73.8389502,40.881653,221
"106320",-73.967331,40.7601787,85
"106321",-73.9265166,40.8591853,8
"106322",-73.8601291,40.8478423,34
"106323",-73.897911,40.8309386,4
"106324",-73.9293053,40.6841646,59
"106325",-73.7651553,40.7424362,39
"106326",-73.9122188,40.7673223,300
"106327",-73.9870435,40.7421612,1162
"106328",-73.9605343,40.8124199,2408
"106329",-73.8961789,40.6579899,1009
"106330",-73.9967806,40.7503052,88
"106331",-73.9054445,40.6479195,57
"106332",-73.8449426,40.6616702,6
"106333",-73.8595897,40.8386829,23
"106334",-73.859039,40.7067924,406
"106335",-73.8617132,40.7288933,23
"106336",-74.0839073,40.626598,13
"106337",-73.9802222,40.6150165,7
"106338",-73.7867873,40.7157908,13
"106339",-74.0037707,40.7329892,41
"106340",-74.0070475,40.709882,363
"106341",-73.914002,40.691737,59
"106342",-74.0078129,40.7317894,165
"106343",-73.8071227,40.7304195,87
"106344",-73.873036,40.7340415,933
"106345",-74.0058812,40.7197752,160
"106346",-74.0079778,40.6509951,52
"106347",-73.9978453,40.7255525,119
"106348",-73.9927978,40.742903,672
"106349",-73.9825664,40.7313474,191
"106350",-73.8958595,40.8570565,20
"106351",-74.1063007,40.5850682,96
"106352",-73.9122188,40.7673223,300
"106353",-73.8961789,40.6579899,1009
"106354",-73.8705879,40.8614069,33
"106355",-73.9496956,40.7853468,80
"106356",-73.8917492,40.7344799,35
"106357",-73.9531463,40.6569204,191
"106358",-73.9514606,40.7878021,53
"106359",-73.9050863,40.8327501,1987
"106360",-73.8961789,40.6579899,1009
"106361",-73.9050863,40.8327501,1987
"106362",-73.956337,40.705439,6
"106363",-74.0059728,40.7127753,1471
"106364",-73.9050863,40.8327501,1987
"106365",-74.1727673,40.6234058,179
"106366",-73.9131066,40.6466536,165
"106367",-74.0105844,40.7086236,21
"106368",-73.8306375,40.635737,93
"106369",-73.9513046,40.7810472,43
"106370",-74.0009986,40.6865329,1
"106371",-73.9927978,40.742903,672
"106372",-73.9417836,40.6202587,348
"106373",-73.9951995,40.6450938,53
"106374",-73.9262265,40.8420957,25
"106375",-74.1592558,40.5936485,7
"106376",-74.0018946,40.7194006,71
"106377",-73.9765442,40.7841276,70
"106378",-73.9683862,40.612878,797
"106379",-73.8637641,40.8964376,6
"106380",-73.9839402,40.7310315,196
"106381",-73.9050863,40.8327501,1987
"106382",-73.8205783,40.7308796,21
"106383",-74.1079785,40.5695651,52
"106384",-73.9864758,40.6899225,162
"106385",-73.9594327,40.7310093,46
"106386",-73.9890011,40.6605145,24
"106387",-73.9033274,40.6418832,571
"106388",-73.8335179,40.6838023,233
"106389",-73.9656177,40.7744146,1143
"106390",-73.912694,40.707223,29
"106391",-73.9631313,40.6136033,802
"106392",-74.0388687,40.619538,4
"106393",-73.947902,40.8170765,56
"106394",-73.9436522,40.6173645,73
"106395",-73.8904498,40.6584573,377
"106396",-73.9814524,40.7785468,150
"106397",-73.9375027,40.8267557,8
"106398",-73.9949634,40.6949747,83
"106399",-73.8622805,40.7499212,417
"106400",-73.9255976,40.8613366,30
"106401",-73.8696157,40.7078378,87
"106402",-73.8173535,40.5885234,279
"106403",-73.9075921,40.8628267,59
"106404",-73.8605279,40.8160422,90
"106405",-73.9605343,40.8124199,2408
"106406",-73.9122927,40.8537474,39
"106407",-73.9836548,40.7679663,195
"106408",-73.9487784,40.8211769,36
"106409",-73.9692537,40.7576439,72
"106410",-73.9876718,40.7285977,76
"106411",-74.0059728,40.7127753,1471
"106412",-73.8946438,40.8656544,652
"106413",-74.1414633,40.5464584,220
"106414",-73.8961789,40.6579899,1009
"106415",-73.9485659,40.6414369,752
"106416",-73.8829568,40.8719367,101
"106417",-73.9424401,40.8280385,317
"106418",-73.9780643,40.594082,17
"106419",-74.0059728,40.7127753,1471
"106420",-73.7390612,40.7073529,352
"106421",-73.9561746,40.6537842,166
"106422",-73.9602318,40.6944782,13
"106423",-73.9470202,40.817589,18
"106424",-73.9778805,40.6727369,17
"106425",-73.951862,40.7694491,239
"106426",-73.9683862,40.612878,797
"106427",-73.825683,40.7438645,7
"106428",-73.9847444,40.7641748,42
"106429",-73.898946,40.706018,16
"106430",-73.7903995,40.7401437,603
"106431",-74.0052219,40.6332646,71
"106432",-73.9011331,40.8416035,116
"106433",-73.9849442,40.7235079,79
"106434",-73.780885,40.704526,11
"106435",-73.8622805,40.7499212,417
"106436",-73.8540762,40.8734473,188
"106437",-73.9647957,40.7533089,1
"106438",-73.9849768,40.697621,52
"106439",-73.9189152,40.6349533,280
"106440",-73.9550541,40.7129117,8
"106441",-73.7681088,40.7579052,121
"106442",87.8549755,22.9867569,668
"106443",-73.939393,40.8043256,543
"106444",-73.737165,40.708857,523
"106445",-73.8682862,40.8148382,31
"106446",-73.9060777,40.7264347,11
"106447",-73.9289144,40.6971337,48
"106448",-73.869155,40.686619,16
"106449",-73.8238286,40.7443591,6
"106450",-73.9798032,40.7455581,53
"106451",-73.7876002,40.726841,34
"106452",-73.951862,40.7694491,239
"106453",-73.8697898,40.830898,263
"106454",-73.908299,40.699882,314
"106455",-73.9853324,40.7652341,76
"106456",-73.908299,40.699882,314
"106457",-73.9656177,40.7744146,1143
"106458",-73.9989584,40.6215626,33
"106459",-73.9485659,40.6414369,752
"106460",-73.9799099,40.7838215,25
"106461",-73.979128,40.780947,34
"106462",-74.0155013,40.7156784,18
"106463",-73.9034682,40.7674971,114
"106464",-73.998747,40.7283339,30
"106465",-73.8904498,40.6584573,377
"106466",-73.9094013,40.8813777,57
"106467",-73.8148124,40.7413696,118
"106468",-73.9656177,40.7744146,1143
"106469",-73.99492,40.621994,112
"106470",-73.7636304,40.719321,2
"106471",-73.8801257,40.7501911,458
"106472",-73.990517,40.7126086,137
"106473",-73.984435,40.7287766,118
"106474",-74.008426,40.7095958,96
"106475",-73.8796066,40.7447332,13
"106476",-74.0059728,40.7127753,1471
"106477",-73.9640801,40.7645905,48
"106478",-73.9860293,40.7226415,212
"106479",-73.943388,40.695289,27
"106480",-74.0111897,40.6152291,82
"106481",-74.0070475,40.709882,363
"106482",-74.0062534,40.7070767,172
"106483",-73.9001025,40.7433242,59
"106484",-73.8570375,40.9018492,5
"106485",-73.9538641,40.7021753,7
"106486",-73.9580258,40.6459145,506
"106487",-73.9970929,40.7222925,106
"106488",-73.8917492,40.7344799,35
"106489",-73.9852256,40.7388514,84
"106490",-73.9964877,40.719057,157
"106491",-73.9968854,40.6424702,118
"106492",-74.1304908,40.6400829,19
"106493",-73.7390612,40.7073529,352
"106494",-73.9600777,40.7733428,967
"106495",-73.9993153,40.7439661,60
"106496",-73.9424941,40.6003676,210
"106497",-73.9050863,40.8327501,1987
"106498",-73.9620075,40.6705498,133
"106499",-73.9864758,40.6899225,162
"106500",-74.1360069,40.567652,20
"106501",-73.970488,40.6453264,2
"106502",-73.9814524,40.7785468,150
"106503",-73.9033274,40.6418832,571
"106504",-73.8682862,40.8148382,31
"106505",-73.8306375,40.635737,93
"106506",-73.9189152,40.6349533,280
"106507",-73.9729224,40.785466,433
"106508",-73.7602447,40.7336617,95
"106509",-73.9758798,40.74479,10
"106510",-73.9419244,40.8517623,203
"106511",-73.9605343,40.8124199,2408
"106512",-73.8568832,40.8530772,9
"106513",-73.962014,40.767812,56
"106514",-73.8528173,40.7312223,32
"106515",-73.928859,40.6141774,6
"106516",-73.9408195,40.7540933,36
"106517",-73.8893802,40.8534729,88
"106518",-73.9562105,40.8134463,667
"106519",-73.9662361,40.6199458,2
"106520",-73.7546937,40.7000107,5
"106521",-73.9617361,40.7641964,916
"106522",-74.1994772,40.5518354,1
"106523",-73.9901731,40.7582759,303
"106524",-73.8338989,40.7571997,65
"106525",-73.9900696,40.7517748,840
"106526",-73.7399957,40.6825112,9
"106527",-73.8250952,40.7359744,374
"106528",-73.9594312,40.7692518,74
"106529",-73.9902155,40.7319621,125
"106530",-73.9799487,40.7432078,79
"106531",-73.9631313,40.6136033,802
"106532",-73.9729224,40.785466,433
"106533",-73.9991015,40.7431104,56
"106534",-73.8975125,40.6205683,92
"106535",-73.7957487,40.6669522,83
"106536",-73.8121073,40.7190036,75
"106537",-73.8549275,40.8600949,3
"106538",-74.1569425,40.5899784,9
"106539",-73.9901717,40.6191321,192
"106540",-73.9895114,40.7604618,200
"106541",-74.0018413,40.7082335,6
"106542",-73.9318598,40.8468188,24
"106543",-73.9770378,40.7477533,156
"106544",-73.7890685,40.709844,143
"106545",-73.8796189,40.715381,3
"106546",-74.0027975,40.6350943,55
"106547",-73.8676864,40.8586661,158
"106548",-73.9761551,40.7498157,85
"106549",-73.8181218,40.761461,230
"106550",-73.9617361,40.7641964,916
"106551",-73.9994551,40.6000148,22
"106552",-73.897999,40.706244,2
"106553",-73.9409981,40.6918107,28
"106554",-73.9078217,40.8185424,13
"106555",-73.7903995,40.7401437,603
"106556",-73.9683862,40.612878,797
"106557",-73.9605343,40.8124199,2408
"106558",-73.91385,40.8439701,22
"106559",-73.8740784,40.7508279,28
"106560",-73.945426,40.8243219,64
"106561",-73.9424401,40.8280385,317
"106562",-73.8990005,40.8654309,337
"106563",-74.190356,42.9377453,8
"106564",-73.8794607,40.7543519,76
"106565",-74.0060919,40.6093466,204
"106566",-73.8013693,40.6743114,177
"106567",-74.1004197,40.5763985,240
"106568",-73.9656177,40.7744146,1143
"106569",-73.9050863,40.8327501,1987
"106570",-73.9395701,40.6561019,62
"106571",-73.9331053,40.6882405,20
"106572",-73.9870435,40.7421612,1162
"106573",-73.9614174,40.7205754,49
"106574",-73.9849442,40.7235079,79
"106575",-74.0059728,40.7127753,1471
"106576",-73.873036,40.7340415,933
"106577",-73.9899532,40.6977936,72
"106578",-73.9050863,40.8327501,1987
"106579",-73.9234276,40.8068246,203
"106580",-74.0059728,40.7127753,1471
"106581",-73.8327629,40.710388,5
"106582",-73.8027741,40.7017834,16
"106583",-73.9656177,40.7744146,1143
"106584",-73.9605343,40.8124199,2408
"106585",-73.9909686,40.7552441,260
"106586",-73.9125162,40.7027335,20
"106587",-73.9115026,40.8603888,99
"106588",-73.8565333,40.674994,34
"106589",-73.9992756,40.6281485,248
"106590",-74.0077298,40.7151912,174
"106591",-73.9827589,40.7323299,103
"106592",-73.7926121,40.7430227,82
"106593",-73.8190491,40.6896536,12
"106594",-73.967331,40.7601787,85
"106595",-73.9563487,40.7729951,54
"106596",-73.9184363,40.8089269,16
"106597",-73.9485659,40.6414369,752
"106598",-73.8250952,40.7359744,374
"106599",-73.9825664,40.7313474,191
"106600",-73.9007852,40.7597184,184
"106601",-73.9605343,40.8124199,2408
"106602",-73.9600777,40.7733428,967
"106603",-73.9372895,40.7976802,36
"106604",-73.8181218,40.761461,230
"106605",-73.9672198,40.7592474,78
"106606",-73.9902155,40.7319621,125
"106607",-73.9033274,40.6418832,571
"106608",-73.9180647,40.863236,11
"106609",-73.9033274,40.6418832,571
"106610",-74.0032304,40.732899,41
"106611",-73.9885478,40.6651991,17
"106612",-73.8961789,40.6579899,1009
"106613",-73.9784577,40.7590703,149
"106614",-73.7961861,40.727764,13
"106615",-73.9600777,40.7733428,967
"106616",-73.8124818,40.707025,18
"106617",-74.0026687,40.7363151,36
"106618",-73.9050863,40.8327501,1987
"106619",-73.9856634,40.6930987,11
"106620",-74.0079973,40.7079971,67
"106621",-73.8676864,40.8586661,158
"106622",-73.9972939,40.6197208,57
"106623",-73.859039,40.7067924,406
"106624",-73.8834053,40.8137179,7
"106625",-74.14849,40.6118719,1
"106626",-73.9865378,40.737059,113
"106627",-73.9255976,40.8613366,30
"106628",-74.0059728,40.7127753,1471
"106629",-74.1692118,40.5804079,106
"106630",-73.9879788,40.761446,149
"106631",-73.8920433,40.8171007,24
"106632",-73.889493,40.8232032,6
"106633",-73.8969264,40.8571019,32
"106634",-73.9570109,40.6939805,34
"106635",-73.9588564,40.7095508,34
"106636",-73.984019,40.60053,32
"106637",-73.9095748,40.8322694,15
"106638",-73.8148124,40.7413696,118
"106639",-73.9417836,40.6202587,348
"106640",-73.9148014,40.814888,126
"106641",-73.9047654,40.6761271,1203
"106642",-73.8961789,40.6579899,1009
"106643",-73.9047654,40.6761271,1203
"106644",-73.9400555,40.8288556,48
"106645",-73.9594952,40.7630174,841
"106646",-73.9726795,40.5947125,2
"106647",-73.9913147,40.7173907,186
"106648",-73.9965256,40.6810643,237
"106649",-73.805694,40.698692,7
"106650",-73.9131066,40.6466536,165
"106651",-74.0061503,40.7238197,58
"106652",-73.9865588,40.7708193,38
"106653",-73.9148502,40.8223113,47
"106654",-73.942574,40.7956966,26
"106655",-73.9495271,40.7861708,33
"106656",-73.7635419,40.6640577,14
"106657",-73.9466422,40.8182444,32
"106658",-73.8569779,40.6868856,90
"106659",-73.8605279,40.8160422,90
"106660",-73.986758,40.7196031,47
"106661",-73.9063888,40.7404155,60
"106662",-73.9091197,40.7002434,31
"106663",-73.9927978,40.742903,672
"106664",-73.9857785,40.7729227,36
"106665",-74.0062534,40.7070767,172
"106666",-73.9678957,40.7587235,76
"106667",-73.9900696,40.7517748,840
"106668",-73.9272431,40.8596026,212
"106669",-73.9561746,40.6537842,166
"106670",-73.9117938,40.8264153,20
"106671",-73.7419017,40.7156628,5
"106672",-73.8846597,40.850154,8
"106673",-73.9467457,40.7531943,57
"106674",-73.8752645,40.7134218,8
"106675",-73.9047654,40.6761271,1203
"106676",-73.9913147,40.7173907,186
"106677",-73.9436522,40.6173645,73
"106678",-74.1045508,40.6176306,85
"106679",-74.1280904,40.5723523,3
"106680",-73.9980082,40.7475915,131
"106681",-73.9439347,40.8100322,149
"106682",-73.9125162,40.7027335,20
"106683",-74.1045508,40.6176306,85
"106684",-74.0064111,40.7081578,60
"106685",-73.9397819,40.8472299,151
"106686",-73.8961789,40.6579899,1009
"106687",-73.9817546,40.7407369,95
"106688",-73.8197716,40.7341822,17
"106689",-74.007206,40.637755,726
"106690",-73.9075921,40.8628267,59
"106691",-73.9972961,40.6472949,69
"106692",-73.8813336,40.7262489,59
"106693",-73.7340454,40.772763,98
"106694",-73.9713415,40.6712588,90
"106695",-73.9614289,40.577555,85
"106696",-73.8100764,40.7753863,26
"106697",-73.9799487,40.7432078,79
"106698",-73.956072,40.5921056,43
"106699",-73.9931163,40.7197125,53
"106700",-73.8389502,40.881653,221
"106701",-73.9744535,40.686323,17
"106702",-73.9978385,40.6502586,100
"106703",-73.8018408,40.7692708,49
"106704",-73.9683862,40.612878,797
"106705",-73.891766,40.6437776,16
"106706",-73.9605343,40.8124199,2408
"106707",-73.8999659,40.8549892,12
"106708",-73.7639261,40.7241362,455
"106709",-73.8305555,40.840195,3
"106710",-73.9974919,40.575208,91
"106711",-73.869155,40.686619,16
"106712",-73.8540762,40.8734473,188
"106713",-73.9853266,40.7735391,23
"106714",-73.8148124,40.7413696,118
"106715",-73.8946438,40.8656544,652
"106716",-74.0004098,40.7413924,58
"106717",-73.868754,40.728573,13
"106718",-74.0059728,40.7127753,1471
"106719",-73.9033274,40.6418832,571
"106720",-73.879875,40.6742305,52
"106721",-73.9925793,40.7501172,73
"106722",-74.0910596,40.581956,26
"106723",-74.0058812,40.7197752,160
"106724",-73.9683862,40.612878,797
"106725",-73.7896043,40.7683022,1
"106726",-73.9738158,40.656361,8
"106727",-73.769544,40.6837389,121
"106728",-73.9617361,40.7641964,916
"106729",-73.99492,40.621994,112
"106730",-73.9941788,40.6930055,71
"106731",-73.8499172,40.827097,147
"106732",-73.8801587,40.7022063,7
"106733",-73.9969416,40.5957011,108
"106734",-73.9900696,40.7517748,840
"106735",-73.8042191,40.765507,101
"106736",-73.9050863,40.8327501,1987
"106737",-73.7639261,40.7241362,455
"106738",-73.9970929,40.7222925,106
"106739",-73.7939544,40.7067524,38
"106740",-73.9562324,40.587996,26
"106741",-73.9521899,40.7780641,187
"106742",-73.9675776,40.7668879,66
"106743",-73.9840674,40.7491122,304
"106744",-73.9091197,40.7002434,31
"106745",-73.9605343,40.8124199,2408
"106746",-74.1004197,40.5763985,240
"106747",-74.0059728,40.7127753,1471
"106748",-73.9342705,40.6515642,200
"106749",-73.8181218,40.761461,230
"106750",-73.9282743,40.7472716,60
"106751",-73.737165,40.708857,523
"106752",-73.7689218,40.7687587,1
"106753",-73.9007852,40.7597184,184
"106754",-73.9656177,40.7744146,1143
"106755",-73.737165,40.708857,523
"106756",-73.8519113,40.8666778,3
"106757",-73.8877819,40.8374083,345
"106758",-73.9463767,40.6919654,148
"106759",-73.9562105,40.8134463,667
"106760",-74.0059728,40.7127753,1471
"106761",-73.7903995,40.7401437,603
"106762",-73.9900696,40.7517748,840
"106763",-73.9033274,40.6418832,571
"106764",87.8549755,22.9867569,668
"106765",-73.9390177,40.7975359,83
"106766",-73.7957088,40.7185771,165
"106767",-73.8013693,40.6743114,177
"106768",-73.7822901,40.7163597,10
"106769",-73.9451946,40.8134373,90
"106770",-73.986758,40.7196031,47
"106771",-73.9600777,40.7733428,967
"106772",-73.9440294,40.7123765,73
"106773",-73.9113043,40.6360253,1
"106774",-73.9836548,40.7679663,195
"106775",-73.9519962,40.6777915,91
"106776",-73.9865378,40.737059,113
"106777",-73.8240932,40.8786102,3
"106778",-73.8904498,40.6584573,377
"106779",-73.9148014,40.814888,126
"106780",-73.8904498,40.6584573,377
"106781",-73.869155,40.686619,16
"106782",-73.9825664,40.7313474,191
"106783",-74.1692118,40.5804079,106
"106784",-73.9605343,40.8124199,2408
